DEPTH,RHOB,GR,VP,Vs,NPHI
2903.8164,2.3678,100.9784,2.725052208,4.981843224,25.650000000000002
2903.9414,2.3084,93.0504,2.7429835920000003,5.030346048,26.06
2904.0664,2.2812,85.9502,2.758083384,5.060231688,26.979999999999997
2904.1914,2.2956,80.742,2.770424736,5.0735697360000005,27.92
2904.3164,2.3429,77.6818,2.7803673119999996,5.071832376,28.42
2904.4414,2.3963,76.3887,2.7883866,5.0553365999999995,28.189999999999998
2904.5664,2.4135,76.8843,2.794388112,5.019799968,27.08
2904.6914,2.3947,78.932,2.79925272,4.973552664,26.14
2904.8164,2.373,82.5596,2.803446768,4.9227851760000005,25.64
2904.9414,2.3732,87.3275,2.80725372,4.871981112,25.64
2905.0664,2.4057,92.3572,2.810722344,4.824840744,26.040000000000003
2905.1914,2.4459,95.9429,2.8133984880000003,4.786100664,26.72
2905.3164,2.4467,96.3682,2.814139152,4.76153988,27.35
2905.4414,2.4097,94.7728,2.813063208,4.74951552,27.589999999999996
2905.5664,2.3564,91.8532,2.810795496,4.748552352,27.389999999999997
2905.6914,2.3104,88.2578,2.808058392,4.7572848720000005,26.87
2905.8164,2.2905,84.5298,2.805510264,4.774573128,26.36
2905.9414,2.302,80.8974,2.803035288,4.798408488,26.13
2906.0664,2.3148,76.7304,2.799883656,4.818744744,25.979999999999997
2906.1914,2.3135,72.481,2.795811528,4.82877876,25.740000000000002
2906.3164,2.2962,68.7882,2.790904248,4.824929136000001,25.35
2906.4414,2.2675,66.4277,2.785426992,4.80642168,24.82
2906.5664,2.2347,66.4499,2.7796998000000004,4.775383896,24.29
2906.6914,2.2205,69.1333,2.773689144,4.734568127999999,24.32
2906.8164,2.2344,73.4321,2.767138992,4.68450168,24.75
2906.9414,2.2758,78.4152,2.760226128,4.624404264,25.319999999999997
2907.0664,2.3373,83.4667,2.753346792,4.556278416,25.740000000000002
2907.1914,2.4047,88.4759,2.74711668,4.485333168,25.88
2907.3164,2.4425,95.0343,2.7430872240000004,4.424409744,25.89
2907.4414,2.4389,101.711,2.742328272,4.384858896,26.11
2907.5664,2.409,105.8632,2.7458791920000003,4.370688744,26.400000000000002
2907.6914,2.37,105.7459,2.755446864,4.38456324,26.540000000000003
2907.8164,2.3373,100.9117,2.772789984,4.426006896,26.21
2907.9414,2.3184,92.9281,2.799749544,4.4909567280000005,25.119999999999997
2908.0664,2.306,86.0698,2.837249088,4.5694092,23.59
2908.1914,2.2862,82.0291,2.878412328,4.648888848,22.49
2908.3164,2.2592,80.0247,2.918435616,4.72633548,21.990000000000002
2908.4414,2.227,78.9384,2.953140144,4.80034092,22.040000000000003
2908.5664,2.1931,77.7169,2.979249312,4.870368719999999,22.42
2908.6914,2.1644,76.4303,2.9931268560000004,4.933389168,22.82
2908.8164,2.1487,75.1066,2.99438568,4.978225247999999,23.21
2908.9414,2.1462,73.9828,2.98492164,4.995629328,23.599999999999998
2909.0664,2.1581,73.7983,2.96614596,4.982120592,23.990000000000002
2909.1914,2.184,75.4871,2.940186144,4.9397808240000005,24.32
2909.3164,2.22,80.015,2.90989512,4.87683048,24.57
2909.4414,2.2562,86.1863,2.879515704,4.806040680000001,24.69
2909.5664,2.2814,90.4275,2.8525622399999997,4.737555168,25.169999999999998
2909.6914,2.2947,91.8667,2.8294644960000004,4.672327967999999,25.919999999999998
2909.8164,2.3018,90.9441,2.810170656,4.611185088,26.619999999999997
2909.9414,2.3114,89.114,2.794189992,4.555437168,26.83
2910.0664,2.3303,88.9403,2.7809555759999998,4.510692528,26.21
2910.1914,2.3626,90.5577,2.769516432,4.479438336,25.369999999999997
2910.3164,2.4063,92.3598,2.759723208,4.453411463999999,25.1
2910.4414,2.4535,93.3012,2.7524811600000003,4.428189264,25.6
2910.5664,2.495,92.6967,2.7491314079999998,4.401827112,26.700000000000003
2910.6914,2.5219,90.3188,2.7512954880000002,4.37543448,27.839999999999996
2910.8164,2.5178,86.0574,2.761631256,4.354961064,28.000000000000004
2910.9414,2.4964,80.2407,2.777374176,4.340257512,27.48
2911.0664,2.4768,73.1123,2.796792984,4.32921156,26.77
2911.1914,2.4679,65.4963,2.8187904,4.32020472,26.32
2911.3164,2.4701,58.6917,2.8421136959999997,4.31354484,26.41
2911.4414,2.4709,54.8013,2.864287896,4.31561748,27.08
2911.5664,2.438,54.7483,2.876873088,4.338846287999999,27.58
2911.6914,2.3834,56.6991,2.873636112,4.37657748,27.48
2911.8164,2.3231,59.2096,2.8510077600000003,4.417880928,26.93
2911.9414,2.2755,61.2636,2.808658848,4.450878576,26.25
2912.0664,2.2591,62.4536,2.749622136,4.464987768,25.89
2912.1914,2.2952,63.311,2.680021056,4.453758936,25.85
2912.3164,2.376,63.7841,2.6112581759999998,4.431026952,25.490000000000002
2912.4414,2.4832,63.43,2.549624568,4.406423496,24.52
2912.5664,2.5898,62.2596,2.500341456,4.384432176000001,23.03
2913.0664,2.5397,68.212,2.497823808,4.442908056,19.09
2913.1914,2.4698,73.825,2.5375941120000003,4.525847184000001,19.35
2913.3164,2.4232,79.063,2.5823570399999998,4.626431183999999,19.939999999999998
2913.4414,2.3989,82.9849,2.62597392,4.728557472,20.68
2913.5664,2.3866,85.5432,2.66081256,4.8045624,21.12
2913.6914,2.38,87.7239,2.683770096,4.8402514320000005,21.17
2913.8164,2.3796,89.8696,2.697425136,4.8425313359999995,21.060000000000002
2913.9414,2.3828,91.6807,2.704091112,4.817949216,20.94
2914.0664,2.3845,92.4716,2.706057072,4.774314048,20.87
2914.1914,2.377,91.121,2.70491712,4.7187002399999995,20.74
2914.3164,2.3762,87.6609,2.700442656,4.665485208000001,20.68
2914.4414,2.4038,84.0013,2.6945112480000004,4.624343304,20.76
2914.5664,2.4539,81.2613,2.689094952,4.602970728,20.990000000000002
2914.6914,2.5083,80.0064,2.685723864,4.6052079599999995,21.29
2914.8164,2.542,80.175,2.6853276239999997,4.6314603839999995,21.58
2914.9414,2.5239,80.5254,2.68815312,4.679329224,21.55
2915.0664,2.4671,79.9288,2.6927891280000003,4.738826184,21.240000000000002
2915.1914,2.4066,79.101,2.6983486799999996,4.799978208,20.96
2915.3164,2.3643,78.8431,2.7039051840000004,4.856716728,20.96
2915.4414,2.3496,79.6412,2.7081053280000003,4.904366112,21.310000000000002
2915.5664,2.3563,81.41,2.7092148000000003,4.93949736,21.85
2915.6914,2.371,83.0983,2.7043623840000004,4.956666744,22.43
2915.8164,2.389,84.0637,2.6964192959999997,4.956755136,22.84
2915.9414,2.4036,84.6446,2.687823936,4.94091468,22.939999999999998
2916.0664,2.4128,85.2603,2.680453872,4.911495383999999,22.79
2916.1914,2.4171,86.2267,2.675479536,4.8722371440000005,22.52
2916.3164,2.4179,87.2991,2.673102096,4.828120392,22.24
2916.4414,2.4135,87.1495,2.6719225200000003,4.7860762800000005,22.05
2916.5664,2.4057,86.0495,2.6710934639999997,4.7500306320000005,21.92
2916.6914,2.3978,84.834,2.670285744,4.723083264,21.790000000000003
2916.8164,2.3924,84.4019,2.6693256240000003,4.707532368,21.529999999999998
2916.9414,2.3899,85.5048,2.668246632,4.70469468,20.91
2917.0664,2.3883,88.0369,2.668197864,4.714948152,19.84
2917.1914,2.3873,90.0131,2.6704350960000003,4.734415728,18.87
2917.3164,2.387,90.8631,2.674927848,4.762039752000001,18.34
2917.4414,2.3857,90.8791,2.681063472,4.796000568,18.39
2917.5664,2.3816,90.7109,2.687906232,4.833798816,18.990000000000002
2917.6914,2.3734,91.0416,2.6943070319999998,4.872386496,19.85
2917.8164,2.3528,90.8872,2.6987906400000004,4.910004912000001,20.560000000000002
2917.9414,2.3249,89.126,2.701018728,4.94722404,21.01
2918.0664,2.2991,85.8422,2.700150048,4.980959304000001,21.310000000000002
2918.1914,2.2835,81.6577,2.6950842720000003,5.005096416000001,21.63
2918.3164,2.283,77.5487,2.684568672,5.011268616,22.189999999999998
2918.4414,2.2978,74.5153,2.666960376,4.987311335999999,23.34
2918.5664,2.3231,71.9458,2.645307384,4.9405428239999996,24.36
2918.6914,2.3533,69.4975,2.623224624,4.881475632,24.93
2918.8164,2.3907,67.5435,2.603153544,4.816909848,25.019999999999996
2918.9414,2.437,66.7749,2.587017432,4.75260924,24.759999999999998
2919.0664,2.4887,68.1501,2.576288472,4.693410984000001,24.41
2919.1914,2.5156,71.6676,2.574456624,4.649010768,24.41
2919.3164,2.5015,75.08,2.581805352,4.626184296,24.45
2919.4414,2.4515,77.266,2.598581544,4.629649872,24.52
2919.5664,2.3803,77.6494,2.623270344,4.660294464000001,24.740000000000002
2919.6914,2.3093,76.234,2.652677448,4.715054832,25.290000000000003
2919.8164,2.2716,73.8176,2.68111224,4.787283287999999,26.44
2919.9414,2.2901,71.5389,2.704514784,4.862629848,27.250000000000004
2920.0664,2.3391,69.7678,2.7237202320000002,4.9323772319999994,27.18
2920.1914,2.3896,68.6387,2.739685656,4.992648384000001,26.41
2920.3164,2.4156,68.1104,2.7530816160000002,5.041358472,25.319999999999997
2920.4414,2.4,67.945,2.76386544,5.07787656,24.38
2920.5664,2.3499,67.8118,2.77028148,5.09611884,24.32
2920.6914,2.3101,67.4776,2.773155744,5.098365216,24.8
2920.8164,2.2922,67.0564,2.7736038,5.085667248,25.39
2920.9414,2.2931,66.6681,2.7728875200000003,5.060298744,25.77
2921.0664,2.2997,66.3789,2.772043224,5.025539352,25.740000000000002
2921.1914,2.289,66.0178,2.77089108,4.985022288,25.3
2921.3164,2.2635,65.5148,2.767684584,4.93945164,24.610000000000003
2921.4414,2.2432,65.2249,2.762185992,4.887702696,23.84
2921.5664,2.2367,65.5883,2.754928704,4.830333240000001,23.11
2921.6914,2.2485,66.8538,2.746927704,4.770293735999999,22.509999999999998
2921.8164,2.2791,68.961,2.739518016,4.713098016,22.02
2921.9414,2.316,71.3159,2.733516504,4.671733608,21.75
2922.0664,2.3463,73.5243,2.728170312,4.650601824,21.85
2922.1914,2.3677,75.0529,2.724061608,4.648739496,22.11
2922.3164,2.3798,75.3825,2.722494936,4.663796616,22.33
2922.4414,2.3828,74.1869,2.724933336,4.692252744,22.400000000000002
2922.5664,2.3745,71.5801,2.732888616,4.731114744,22.59
2922.6914,2.3487,68.2285,2.744976984,4.776587856,23.200000000000003
2922.8164,2.3146,64.9598,2.757412824,4.822905264,24.01
2922.9414,2.2802,62.0333,2.768458776,4.866110664000001,24.69
2923.0664,2.2523,59.6917,2.777084616,4.90101636,24.92
2923.1914,2.236,58.2031,2.782909344,4.921047816,24.38
2923.3164,2.236,58.1876,2.7849576000000003,4.910687663999999,23.27
2923.4414,2.247,59.2749,2.780922048,4.866003984000001,22.66
2923.5664,2.2637,60.7114,2.7679467119999996,4.792806264,22.81
2923.6914,2.2809,61.7313,2.74248372,4.6997599679999995,23.53
2923.8164,2.2959,61.8231,2.701811208,4.597292304,24.42
2923.9414,2.3124,61.1166,2.644664256,4.49547996,24.98
2924.0664,2.3453,60.8828,2.5808421839999998,4.3960298159999995,24.990000000000002
2924.1914,2.3941,61.3943,2.524685832,4.293004368,24.87
2924.3164,2.4448,62.2813,2.4812792640000003,4.185952512,24.87
2924.4414,2.4817,63.1519,2.450726112,4.077532104,24.98
2924.5664,2.4907,63.6973,2.42866164,3.972818064,25.019999999999996
2924.6914,2.4628,63.8915,2.405963184,3.8798327280000002,24.52
2924.8164,2.4243,64.0512,2.376132408,3.797859816,23.61
2925.9414,2.502,62.0095,2.340013608,3.9407988240000003,19.46
2926.0664,2.4388,62.5084,2.40383568,4.084621751999999,18.93
2926.3164,2.3681,63.914,2.513554536,4.335493488,17.9
2926.4414,2.3626,66.1339,2.55596136,4.428143544,17.580000000000002
2926.5664,2.3701,69.6,2.58974844,4.501679592,17.45
2926.6914,2.383,73.72,2.61469632,4.56401424,17.5
2926.8164,2.3963,77.3214,2.629704672,4.626098952,17.49
2926.9414,2.4029,80.2018,2.639817936,4.6813622399999995,17.560000000000002
2927.0664,2.3951,82.6505,2.649312456,4.724031192,17.97
2927.1914,2.3734,84.8592,2.66064492,4.75029276,19.03
2927.3164,2.3453,86.8299,2.6743883520000002,4.759263024,20.919999999999998
2927.4414,2.3256,87.8679,2.687418552,4.752987192000001,23.51
2927.5664,2.327,86.2214,2.693813256,4.738076376,25.82
2927.6914,2.3458,82.693,2.69307564,4.719197063999999,27.41
2927.8164,2.3728,78.2329,2.68633956,4.696318776,28.17
2927.9414,2.3964,73.5922,2.675683752,4.669066608,28.189999999999998
2928.0664,2.4041,69.1387,2.6638117919999997,4.6375198079999995,27.74
2928.1914,2.3836,64.8893,2.655210336,4.6075092,27.01
2928.3164,2.3625,61.0467,2.652177576,4.587739872,26.090000000000003
2928.4414,2.3535,57.6807,2.655003072,4.582710672,25.14
2928.5664,2.3584,55.1171,2.6630558879999997,4.59388464,24.349999999999998
2928.6914,2.3703,53.8263,2.674885176,4.6200822,23.9
2928.8164,2.3719,54.5656,2.6882171280000002,4.657898736,23.95
2928.9414,2.3394,56.8685,2.7026798879999996,4.7040332639999995,24.14
2929.0664,2.2871,59.2966,2.7191208,4.754776368,24.33
2929.1914,2.2313,61.1682,2.7374910960000003,4.8079517759999995,24.83
2929.3164,2.1857,62.1983,2.7564923279999998,4.860380424,25.81
2929.4414,2.158,62.5182,2.773792776,4.908090768,27.229999999999997
2929.5664,2.1441,62.9605,2.786569992,4.945831104000001,28.470000000000002
2929.6914,2.1392,64.1954,2.795378712,4.97451888,29.049999999999997
2929.8164,2.1396,65.5183,2.801002272,4.994504616,29.099999999999998
2929.9414,2.1434,66.2422,2.803038336,5.002935384,28.78
2930.0664,2.1496,66.0223,2.800139688,4.996232832,28.22
2930.1914,2.1578,65.2404,2.789337576,4.970172432,27.47
2930.3164,2.1668,65.239,2.764910904,4.9198103280000005,26.58
2930.4414,2.1709,66.0377,2.727298584,4.848459696,25.72
2930.5664,2.1803,67.0202,2.676272016,4.750759104,25.14
2930.6914,2.2136,67.6719,2.614129392,4.62029556,25.05
2931.6914,2.5201,58.2312,2.36477556,3.79937772,21.19
2931.8164,2.519,59.0063,2.4001232160000003,4.004151504,23.75
2931.9414,2.5594,61.242,2.442709872,4.224887664,26.39
2932.1914,2.5885,66.6116,2.523862872,4.587733776,28.71
2932.3164,2.5114,67.8596,2.555799816,4.698498096000001,27.689999999999998
2932.4414,2.4157,67.7549,2.58647184,4.784274912000001,25.790000000000003
2932.5664,2.3377,66.9739,2.6191311600000002,4.866046656,23.69
2932.6914,2.2804,66.0749,2.6537777759999996,4.9480134719999995,22.009999999999998
2932.8164,2.2377,65.511,2.689381464,5.029958952,21.240000000000002
2932.9414,2.2003,65.5301,2.7242262,5.10861564,21.6
2933.0664,2.1749,65.6416,2.754913464,5.174964504,22.869999999999997
2933.1914,2.166,65.3629,2.77974552,5.224915128,24.19
2933.3164,2.1684,64.7667,2.79815544,5.26223484,25.009999999999998
2933.4414,2.1757,64.3246,2.810313912,5.290060032,25.22
2933.5664,2.1822,64.5574,2.817123144,5.3107315680000005,25.03
2933.6914,2.1839,65.5904,2.82002484,5.323411248,24.759999999999998
2933.8164,2.1809,66.7388,2.8212714720000003,5.326187976,24.62
2933.9414,2.1753,67.3239,2.822396184,5.32296624,24.45
2934.0664,2.17,67.2649,2.824343856,5.317409736,24.37
2934.1914,2.1674,66.6888,2.828166048,5.313200448,24.55
2934.3164,2.1694,65.8636,2.834972232,5.313621072,25.240000000000002
2934.4414,2.1759,64.8872,2.846627784,5.322198144,26.19
2934.5664,2.1818,64.0655,2.862105528,5.336462784,26.69
2934.6914,2.186,63.3445,2.8796742,5.354260056,26.39
2934.8164,2.187,62.8716,2.897843328,5.376303192,25.45
2934.9414,2.1837,62.9442,2.915134632,5.4050092560000005,24.26
2935.0664,2.1763,64.1044,2.930039352,5.445245904,23.369999999999997
2935.1914,2.1666,66.2409,2.941115784,5.501301672,23.31
2935.3164,2.1561,67.7166,2.949714192,5.56441356,23.89
2935.4414,2.1476,67.6853,2.957142168,5.626239192,24.759999999999998
2935.5664,2.1418,65.9704,2.964475656,5.679807792,25.729999999999997
2935.6914,2.1378,63.0765,2.972266344,5.720855208000001,26.8
2935.8164,2.1353,60.5231,2.97906948,5.751365688,27.87
2935.9414,2.1343,59.6747,2.9830166399999998,5.779614552,28.939999999999998
2936.0664,2.1366,59.9541,2.984763144,5.80669908,29.799999999999997
2936.1914,2.1425,60.5319,2.98493688,5.830820952,30.240000000000002
2936.3164,2.1503,60.8078,2.983714632,5.84955396,30.099999999999998
2936.4414,2.157,60.856,2.98024296,5.860785839999999,29.28
2936.5664,2.1578,62.0042,2.97112944,5.860368264,28.16
2936.6914,2.1555,64.0762,2.95634664,5.850867648,27.74
2936.8164,2.1504,66.5536,2.937104616,5.8314884639999995,27.97
2936.9414,2.1444,68.8057,2.915003568,5.8011730560000005,28.57
2937.0664,2.1407,70.1919,2.891619312,5.7587509919999995,29.049999999999997
2937.1914,2.1473,70.0444,2.867198736,5.702021616,28.58
2937.3164,2.167,69.0859,2.840077632,5.629896792,27.12
2937.4414,2.1949,68.172,2.811057624,5.543967576,25.36
2937.5664,2.2246,67.502,2.781937032,5.446934496,23.72
2937.6914,2.25,67.1221,2.75513292,5.344442448000001,22.470000000000002
2937.8164,2.267,67.012,2.7335988,5.24633952,21.78
2937.9414,2.2836,67.7577,2.721321456,5.166713568,21.54
2938.0664,2.3033,68.8606,2.717804064,5.113465008,21.349999999999998
2938.1914,2.3158,70.2073,2.72297652,5.087816088,21.02
2938.3164,2.3112,71.7127,2.73724116,5.09081532,20.580000000000002
2938.4414,2.2837,73.2135,2.760854016,5.121947592,20.19
2938.5664,2.2378,74.1245,2.794113792,5.180999544,20.200000000000003
2938.6914,2.2024,74.071,2.832942264,5.260823616,20.94
2938.8164,2.188,73.04,2.871478128,5.349825216,22.0
2938.9414,2.1897,71.1891,2.906402112,5.441481624,23.16
2939.0664,2.1979,68.8427,2.93528496,5.5304131199999995,24.22
2939.1914,2.2005,66.4819,2.956736784,5.612614632,25.11
2939.3164,2.189,65.3529,2.969065944,5.682017592,25.740000000000002
2939.4414,2.1769,65.3963,2.974564536,5.737098,26.040000000000003
2939.5664,2.1705,66.0851,2.974186584,5.779023240000001,25.89
2939.6914,2.1712,66.9093,2.96861484,5.808765624,25.380000000000003
2939.8164,2.1765,67.2801,2.9587941840000003,5.827148112,24.7
2939.9414,2.1798,66.3421,2.946208992,5.8331648640000004,24.18
2940.0664,2.1785,64.6233,2.9334409200000002,5.823572808,24.25
2940.1914,2.1732,63.4116,2.921239776,5.803221312,24.81
2940.3164,2.1675,63.1963,2.90943792,5.77612764,25.69
2940.4414,2.1652,64.0919,2.897886,5.746385256,26.700000000000003
2940.5664,2.1697,65.8198,2.886644976,5.717508504,27.63
2940.6914,2.1795,67.2623,2.877092544,5.690548944,28.15
2940.8164,2.1887,67.5133,2.8701248159999997,5.663205336,27.85
2940.9414,2.1972,66.8742,2.8647847200000003,5.636520096,26.99
2941.0664,2.205,65.9687,2.859901824,5.612334216,26.029999999999998
2941.1914,2.2113,65.5367,2.854415424,5.592077208,25.47
2941.3164,2.213,66.3162,2.847789072,5.575846608,25.64
2941.4414,2.213,68.1271,2.84079696,5.55981108,26.13
2941.5664,2.2173,69.7322,2.834225472,5.540373984,26.290000000000003
2941.6914,2.2292,70.4428,2.828187384,5.516578248,26.07
2941.8164,2.2472,70.1984,2.822636976,5.48796972,25.69
2941.9414,2.2658,69.4692,2.8175010960000004,5.4545484,25.540000000000003
2942.0664,2.274,69.1188,2.813172936,5.416183224,25.869999999999997
2942.1914,2.2707,68.813,2.81007312,5.375937432,26.07
2942.3164,2.2685,68.2981,2.808116304,5.3379502080000005,26.33
2942.4414,2.2716,67.6271,2.80729944,5.305553016,26.889999999999997
2942.5664,2.2794,67.195,2.8075280400000002,5.281272648000001,27.82
2942.6914,2.286,67.828,2.8085796,5.2664868,28.88
2942.8164,2.286,70.7966,2.809652496,5.262716424000001,29.32
2942.9414,2.2879,74.4883,2.8092074879999998,5.263831992,28.849999999999998
2943.0664,2.2968,78.1061,2.805815064,5.2666392,27.67
2943.1914,2.3105,81.1808,2.798192016,5.2698152160000005,26.14
2943.3164,2.321,83.536,2.785426992,5.274292728,24.66
2943.4414,2.3128,85.2615,2.767145088,5.286396336,23.549999999999997
2943.5664,2.2853,85.4663,2.74606512,5.317684056,22.97
2943.6914,2.2524,83.4121,2.7256038960000004,5.369902392,23.06
2943.8164,2.2237,79.072,2.708013888,5.439972864,23.630000000000003
2943.9414,2.2054,73.0913,2.695044648,5.520397392,24.36
2944.0664,2.1991,66.7808,2.6879245199999997,5.599758168,24.79
2944.1914,2.2024,62.6749,2.689698456,5.6563564799999995,24.560000000000002
2944.3164,2.209,60.646,2.6997477119999997,5.684023176,23.74
2944.4414,2.2139,60.0073,2.717548032,5.686034856,22.7
2944.5664,2.2139,60.1683,2.7417217199999997,5.6693348640000005,21.88
2944.6914,2.2078,60.6575,2.769897432,5.642951376,21.67
2944.8164,2.1996,61.3073,2.798006088,5.616290520000001,22.2
2944.9414,2.2021,62.2257,2.820445464,5.578586759999999,23.05
2945.0664,2.2182,63.4475,2.835718992,5.514084984,23.75
2945.1914,2.2423,64.7159,2.8434426239999997,5.419929216,24.13
2945.3164,2.2672,65.7132,2.844064416,5.303739456000001,24.2
2945.4414,2.2847,66.1481,2.838803568,5.183236776,24.09
2945.5664,2.2798,66.1111,2.829299904,5.090001504,23.97
2945.6914,2.2605,65.964,2.818522176,5.02642632,23.84
2945.8164,2.2369,65.9202,2.8079334240000002,4.977630888,23.599999999999998
2945.9414,2.2162,66.2019,2.798463288,4.931475024,23.29
2946.0664,2.2036,66.9931,2.790639072,4.8799272479999996,23.01
2946.1914,2.2011,68.3929,2.784460776,4.824033024,22.89
2946.3164,2.2104,69.7063,2.779239552,4.7706015840000005,23.169999999999998
2946.4414,2.2197,70.3187,2.773701336,4.715981424000001,23.69
2946.5664,2.2257,70.2151,2.767084128,4.657993224,24.26
2946.6914,2.2297,69.5702,2.758909392,4.595451312,24.7
2946.8164,2.2361,68.6983,2.7489332880000004,4.527672936,24.94
2946.9414,2.2492,68.028,2.736430392,4.4495466,25.0
2947.0664,2.263,67.5561,2.7198767040000003,4.35707028,25.169999999999998
2947.1914,2.2706,66.7772,2.698251144,4.257848736,25.41
2947.3164,2.2699,65.6881,2.671514088,4.16461956,25.619999999999997
2947.4414,2.2647,64.565,2.6407506240000003,4.092250896,25.669999999999998
2947.5664,2.268,63.945,2.6078078400000004,4.0555468800000005,25.5
2947.6914,2.293,64.4005,2.5784129279999997,4.066281936,24.89
2947.8164,2.3285,65.1023,2.552337288,4.093918152,24.169999999999998
2947.9414,2.368,65.4742,2.530501416,4.123886088,23.630000000000003
2948.0664,2.4065,65.0939,2.5132101120000003,4.145737199999999,23.46
2948.1914,2.4398,63.8082,2.500621872,4.153405968,23.669999999999998
2948.3164,2.4562,62.1343,2.493343248,4.1425276559999995,23.799999999999997
2948.4414,2.4456,61.7886,2.490313536,4.116799488,23.13
2948.5664,2.4251,62.8323,2.490051408,4.083347688,21.94
2948.6914,2.4109,64.7401,2.492498952,4.045659167999999,20.74
2948.8164,2.4164,66.8263,2.498122512,4.006821552,20.03
2948.9414,2.448,68.44,2.50771152,3.97002,20.200000000000003
2949.0664,2.482,69.1058,2.523323376,3.9455018880000003,20.95
2949.1914,2.4897,69.5116,2.541090168,3.9417132240000003,21.62
2949.3164,2.4759,70.7083,2.5591404239999997,3.9601658160000004,22.27
2949.4414,2.4507,73.2993,2.575904424,3.9981378000000003,23.01
2949.5664,2.4257,77.4156,2.590211736,4.048987584,23.89
2949.6914,2.4084,82.4732,2.600989464,4.101629592,24.709999999999997
2949.8164,2.4093,87.2893,2.607911472,4.14729168,24.94
2949.9414,2.4323,90.8392,2.611943976,4.185300239999999,24.65
2950.0664,2.4693,92.6802,2.6136691439999997,4.2149450879999995,24.099999999999998
2950.1914,2.5071,92.8014,2.6138489760000003,4.236070776,23.59
2950.3164,2.5293,91.6218,2.613413112,4.249091832,23.36
2950.4414,2.5112,89.7229,2.6133369120000003,4.254511175999999,23.369999999999997
2950.5664,2.477,88.8831,2.613897744,4.257687192000001,23.5
2950.6914,2.4443,90.1824,2.6150773199999997,4.262222616,23.830000000000002
2950.8164,2.4216,93.3012,2.6166927600000003,4.270360776,24.38
2950.9414,2.4112,97.0708,2.618417928,4.283381832,25.069999999999997
2951.0664,2.4063,99.5988,2.61974076,4.301788704000001,25.619999999999997
2951.1914,2.4045,99.9908,2.62007604,4.323865368000001,25.740000000000002
2951.3164,2.4076,99.5558,2.618942184,4.34589936,25.669999999999998
2951.4414,2.4125,99.1644,2.6157021599999997,4.365613824,25.53
2951.5664,2.4153,99.3012,2.6099627759999997,4.381463424,25.41
2951.6914,2.4129,99.9675,2.6017057439999998,4.392704448,25.39
2951.8164,2.4113,100.2763,2.5919948159999997,4.398471264,25.540000000000003
2951.9414,2.4297,100.417,2.5838109360000003,4.400440272,25.7
2952.0664,2.4653,100.832,2.579013384,4.401872832,25.569999999999997
2952.1914,2.5071,101.1415,2.578931088,4.406225376,25.069999999999997
2952.3164,2.5395,100.6583,2.5845576959999996,4.416926903999999,24.3
2952.4414,2.5419,98.5644,2.596816752,4.437254016,23.5
2952.5664,2.5078,94.9801,2.617067664,4.4675176080000005,23.41
2952.6914,2.4633,91.72,2.642152704,4.500881016,24.02
2952.8164,2.4218,90.1598,2.669718816,4.535049096,24.85
2952.9414,2.3883,91.2356,2.697309312,4.569963936,25.46
2953.0664,2.3605,95.2362,2.722589424,4.608207192,25.56
2953.1914,2.3343,101.0198,2.743014072,4.660516968,25.27
2953.3164,2.3095,105.8587,2.75807424,4.739057831999999,24.81
2953.4414,2.286,107.9489,2.768492304,4.841787624,24.14
2953.5664,2.2644,106.5578,2.774356656,4.95892836,23.369999999999997
2953.6914,2.2456,101.6803,2.775639864,5.074572528,22.67
2953.8164,2.23,94.018,2.7721560000000003,5.16809736,22.28
2953.9414,2.2226,85.3938,2.761667832,5.205441456,22.27
2954.0664,2.2287,78.241,2.745443328,5.196949728,22.32
2954.1914,2.249,73.255,2.724777888,5.151360792,22.05
2954.3164,2.2811,70.7885,2.701637472,5.0797206,21.349999999999998
2954.4414,2.3192,70.8696,2.67836904,4.994004744000001,20.39
2954.5664,2.3536,73.2999,2.6579139119999997,4.906847184,19.759999999999998
2954.6914,2.3777,77.6578,2.641982016,4.830321048,19.689999999999998
2954.8164,2.3895,83.23,2.629994232,4.768026024,19.82
2954.9414,2.3926,89.0837,2.6215482239999996,4.7215196399999995,20.07
2955.0664,2.392,93.9694,2.616122784,4.691079264,20.51
2955.1914,2.3922,96.4221,2.613150984,4.676086152,21.21
2955.3164,2.4021,94.5045,2.612251824,4.682386368,21.86
2955.4414,2.4205,90.7733,2.612136,4.707123936,21.98
2955.5664,2.4381,87.2263,2.612431656,4.745464728,21.36
2955.6914,2.4474,85.1485,2.612952864,4.7917608000000005,20.16
2955.8164,2.4433,85.1151,2.61356856,4.839635736,18.77
2955.9414,2.4253,86.6725,2.6139952799999997,4.8816006,17.88
2956.0664,2.4019,87.885,2.613885552,4.908901536,17.9
2956.1914,2.3834,88.2742,2.61330948,4.924068384,18.33
2956.3164,2.371,87.9735,2.612462136,4.929731568,18.709999999999997
2956.4414,2.3639,87.1363,2.611581264,4.928393496,18.8
2956.5664,2.3599,85.8542,2.610892416,4.921886016,18.58
2956.6914,2.3583,84.3018,2.6103925439999998,4.910580984,18.5
2956.8164,2.3655,83.0286,2.609432424,4.89740448,19.009999999999998
2956.9414,2.3776,82.1217,2.607877944,4.885687968,19.8
2957.0664,2.3896,81.7841,2.6060826720000003,4.877299872,20.44
2957.1914,2.3971,82.2553,2.6048482319999997,4.872947328,20.630000000000003
